Destination,Prefix,Rate
Thailand - Mobile - AIN,6698805,0.0728
Thailand - Mobile - AIN,6698806,0.0728
Thailand - Mobile - AIN,6698807,0.0728
Thailand - Mobile - AIN,6698808,0.0728
Thailand - Mobile - AIN,6698809,0.0728
Thailand - Mobile - AIN,6698810,0.0728
Thailand - Mobile - AIN,6698812,0.0728
Thailand - Mobile - AIN,6698813,0.0728
Thailand - Mobile - AIN,6698814,0.0728
Thailand - Mobile - AIN,6698815,0.0728
Thailand - Mobile - AIN,6698816,0.0728
Thailand - Mobile - AIN,6698817,0.0728
Thailand - Mobile - AIN,6698818,0.0728
Thailand - Mobile - AIN,6698819,0.0728
Thailand - Mobile - AIN,6698820,0.0728
Thailand - Mobile - AIN,6698821,0.0728
Thailand - Mobile - AIN,6698823,0.0728
Thailand - Mobile - AIN,6698824,0.0728
Thailand - Mobile - AIN,6698825,0.0728
Thailand - Mobile - AIN,6698826,0.0728
Thailand - Mobile - AIN,6698827,0.0728
Thailand - Mobile - AIN,6698828,0.0728
Thailand - Mobile - AIN,6698829,0.0728
Thailand - Mobile - AIN,6698830,0.0728
Thailand - Mobile - AIN,6698831,0.0728
Thailand - Mobile - AIN,6698832,0.0728
Thailand - Mobile - AIN,6698834,0.0728
Thailand - Mobile - AIN,6698835,0.0728
Thailand - Mobile - AIN,6698836,0.0728
Thailand - Mobile - AIN,6698837,0.0728
Thailand - Mobile - AIN,6698838,0.0728
Thailand - Mobile - AIN,6698839,0.0728
Thailand - Mobile - AIN,6698840,0.0728
Thailand - Mobile - AIN,6698841,0.0728
Thailand - Mobile - AIN,6698842,0.0728
Thailand - Mobile - AIN,6698843,0.0728
Thailand - Mobile - AIN,6698845,0.0728
Thailand - Mobile - AIN,6698846,0.0728
Thailand - Mobile - AIN,6698847,0.0728
Thailand - Mobile - AIN,6698848,0.0728
Thailand - Mobile - AIN,6698849,0.0728
Thailand - Mobile - AIN,6698850,0.0728
Thailand - Mobile - AIN,6698851,0.0728
Thailand - Mobile - AIN,6698852,0.0728
Thailand - Mobile - AIN,6698853,0.0728
Thailand - Mobile - AIN,6698854,0.0728
Thailand - Mobile - AIN,6698856,0.0728
Thailand - Mobile - AIN,6698857,0.0728
Thailand - Mobile - AIN,6698858,0.0728
Thailand - Mobile - AIN,6698859,0.0728
Thailand - Mobile - AIN,6698860,0.0728
Thailand - Mobile - AIN,6698861,0.0728
Thailand - Mobile - AIN,6698862,0.0728
Thailand - Mobile - AIN,6698863,0.0728
Thailand - Mobile - AIN,6698864,0.0728
Thailand - Mobile - AIN,6698865,0.0728
Thailand - Mobile - AIN,6698867,0.0728
Thailand - Mobile - AIN,6698868,0.0728
Thailand - Mobile - AIN,6698869,0.0728
Thailand - Mobile - AIN,6698870,0.0728
Thailand - Mobile - AIN,6698871,0.0728
Thailand - Mobile - AIN,6698872,0.0728
Thailand - Mobile - AIN,6698873,0.0728
Thailand - Mobile - AIN,6698874,0.0728
Thailand - Mobile - AIN,6698875,0.0728
Thailand - Mobile - AIN,6698876,0.0728
Thailand - Mobile - AIN,6698878,0.0728
Thailand - Mobile - AIN,6698879,0.0728
Thailand - Mobile - AIN,6698880,0.0728
Thailand - Mobile - AIN,6698881,0.0728
Thailand - Mobile - AIN,6698882,0.0728
Thailand - Mobile - AIN,6698883,0.0728
Thailand - Mobile - AIN,6698884,0.0728
Thailand - Mobile - AIN,6698885,0.0728
Thailand - Mobile - AIN,6698886,0.0728
Thailand - Mobile - AIN,6698887,0.0728
Thailand - Mobile - AIN,6698889,0.0728
Thailand - Mobile - AIN,6698890,0.0728
Thailand - Mobile - AIN,6698891,0.0728
Thailand - Mobile - AIN,6698892,0.0728
Thailand - Mobile - AIN,6698893,0.0728
Thailand - Mobile - AIN,6698894,0.0728
Thailand - Mobile - AIN,6698895,0.0728
Thailand - Mobile - AIN,6698896,0.0728
Thailand - Mobile - AIN,6698897,0.0728
Thailand - Mobile - AIN,6698898,0.0728
Thailand - Mobile - AIN,6698901,0.0728
Thailand - Mobile - AIN,6698902,0.0728
Thailand - Mobile - AIN,6698903,0.0728
Thailand - Mobile - AIN,6698904,0.0728
Thailand - Mobile - AIN,6698905,0.0728
Thailand - Mobile - AIN,6698906,0.0728
Thailand - Mobile - AIN,6698907,0.0728
Thailand - Mobile - AIN,6698908,0.0728
Thailand - Mobile - AIN,6698909,0.0728
Thailand - Mobile - AIN,6698910,0.0728
Thailand - Mobile - AIN,6698912,0.0728
Thailand - Mobile - AIN,6698913,0.0728
Thailand - Mobile - AIN,6698914,0.0728
Thailand - Mobile - AIN,6698915,0.0728
Thailand - Mobile - AIN,6698916,0.0728
Thailand - Mobile - AIN,6698917,0.0728
Thailand - Mobile - AIN,6698918,0.0728
Thailand - Mobile - AIN,6698919,0.0728
Thailand - Mobile - AIN,6698920,0.0728
Thailand - Mobile - AIN,6698921,0.0728
Thailand - Mobile - AIN,6698923,0.0728
Thailand - Mobile - AIN,6698924,0.0728
Thailand - Mobile - AIN,6698925,0.0728
Thailand - Mobile - AIN,6698926,0.0728
Thailand - Mobile - AIN,6698927,0.0728
Thailand - Mobile - AIN,6698928,0.0728
Thailand - Mobile - AIN,6698929,0.0728
Thailand - Mobile - AIN,6698930,0.0728
Thailand - Mobile - AIN,6698931,0.0728
Thailand - Mobile - AIN,6698932,0.0728
Thailand - Mobile - AIN,6698934,0.0728
Thailand - Mobile - AIN,6698935,0.0728
Thailand - Mobile - AIN,6698936,0.0728
Thailand - Mobile - AIN,6698937,0.0728
Thailand - Mobile - AIN,6698938,0.0728
Thailand - Mobile - AIN,6698939,0.0728
Thailand - Mobile - AIN,6698940,0.0728
Thailand - Mobile - AIN,6698941,0.0728
Thailand - Mobile - AIN,6698942,0.0728
Thailand - Mobile - AIN,6698943,0.0728
Thailand - Mobile - AIN,6698945,0.0728
Thailand - Mobile - AIN,6698946,0.0728
Thailand - Mobile - AIN,6698947,0.0728
Thailand - Mobile - AIN,6698948,0.0728
Thailand - Mobile - AIN,6698949,0.0728
Thailand - Mobile - AIN,6698950,0.0728
Thailand - Mobile - AIN,6698951,0.0728
Thailand - Mobile - AIN,6698952,0.0728
Thailand - Mobile - AIN,6698953,0.0728
Thailand - Mobile - AIN,6698954,0.0728
Thailand - Mobile - AIN,6698956,0.0728
Thailand - Mobile - AIN,6698957,0.0728
Thailand - Mobile - AIN,6698958,0.0728
Thailand - Mobile - AIN,6698959,0.0728
Thailand - Mobile - AIN,6698960,0.0728
Thailand - Mobile - AIN,6698961,0.0728
Thailand - Mobile - AIN,6698962,0.0728
Thailand - Mobile - AIN,6698963,0.0728
Thailand - Mobile - AIN,6698964,0.0728
Thailand - Mobile - AIN,6698965,0.0728
Thailand - Mobile - AIN,6698967,0.0728
Thailand - Mobile - AIN,6698968,0.0728
Thailand - Mobile - AIN,6698969,0.0728
Thailand - Mobile - AIN,6698970,0.0728
Thailand - Mobile - AIN,6698971,0.0728
Thailand - Mobile - AIN,6698972,0.0728
Thailand - Mobile - AIN,6698973,0.0728
Thailand - Mobile - AIN,6698974,0.0728
Thailand - Mobile - AIN,6698975,0.0728
Thailand - Mobile - AIN,6698976,0.0728
Thailand - Mobile - AIN,6698978,0.0728
Thailand - Mobile - AIN,6698979,0.0728
Thailand - Mobile - AIN,6698980,0.0728
Thailand - Mobile - AIN,6698981,0.0728
Thailand - Mobile - AIN,6698982,0.0728
Thailand - Mobile - AIN,6698983,0.0728
Thailand - Mobile - AIN,6698984,0.0728
Thailand - Mobile - AIN,6698985,0.0728
Thailand - Mobile - AIN,6698986,0.0728
Thailand - Mobile - AIN,6698987,0.0728
Thailand - Mobile - AIN,6698989,0.0728
Thailand - Mobile - AIN,6698990,0.0728
Thailand - Mobile - AIN,6698991,0.0728
Thailand - Mobile - AIN,6698992,0.0728
Thailand - Mobile - AIN,6698993,0.0728
Thailand - Mobile - AIN,6698994,0.0728
Thailand - Mobile - AIN,6698995,0.0728
Thailand - Mobile - AIN,6698996,0.0728
Thailand - Mobile - AIN,6698997,0.0728
Thailand - Mobile - AIN,6698998,0.0728
Thailand - Mobile - AIN,6699001,0.0728
Thailand - Mobile - AIN,6699002,0.0728
Thailand - Mobile - AIN,6699003,0.0728
Thailand - Mobile - AIN,6699004,0.0728
Thailand - Mobile - AIN,6699005,0.0728
Thailand - Mobile - AIN,6699006,0.0728
Thailand - Mobile - AIN,6699007,0.0728
Thailand - Mobile - AIN,6699008,0.0728
Thailand - Mobile - AIN,6699009,0.0728
Thailand - Mobile - AIN,6699010,0.0728
Thailand - Mobile - AIN,6699012,0.0728
Thailand - Mobile - AIN,6699013,0.0728
Thailand - Mobile - AIN,6699014,0.0728
Thailand - Mobile - AIN,6699015,0.0728
Thailand - Mobile - AIN,6699016,0.0728
Thailand - Mobile - AIN,6699017,0.0728
Thailand - Mobile - DTAC,66112,0.0728
Thailand - Mobile - DTAC,6611862,0.0728
Thailand - Mobile - DTAC,66145,0.0728
Thailand - Mobile - DTAC,661678,0.0728
Thailand - Mobile - DTAC,661802,0.0728
Thailand - Mobile - DTAC,6661684,0.0728
Thailand - Mobile - DTAC,6661685,0.0728
Thailand - Mobile - DTAC,6661686,0.0728
Thailand - Mobile - DTAC,6661687,0.0728
Thailand - Mobile - DTAC,6661689,0.0728
Thailand - Mobile - DTAC,6661690,0.0728
Thailand - Mobile - DTAC,6661691,0.0728
Thailand - Mobile - DTAC,6661692,0.0728
Thailand - Mobile - DTAC,6661693,0.0728
Thailand - Mobile - DTAC,6661694,0.0728
Thailand - Mobile - DTAC,6661695,0.0728
Thailand - Mobile - DTAC,6661696,0.0728
Thailand - Mobile - DTAC,6661697,0.0728
Thailand - Mobile - DTAC,6661698,0.0728
Thailand - Mobile - DTAC,6661701,0.0728
Thailand - Mobile - DTAC,6661702,0.0728
Thailand - Mobile - DTAC,6661703,0.0728
Thailand - Mobile - DTAC,6661704,0.0728
Thailand - Mobile - DTAC,6661705,0.0728
Thailand - Mobile - DTAC,6661706,0.0728
Thailand - Mobile - DTAC,6661707,0.0728
Thailand - Mobile - DTAC,6661708,0.0728
Thailand - Mobile - DTAC,6661709,0.0728
Thailand - Mobile - DTAC,6661710,0.0728
Thailand - Mobile - DTAC,6661712,0.0728
Thailand - Mobile - DTAC,6661713,0.0728
Thailand - Mobile - DTAC,6661714,0.0728
Thailand - Mobile - DTAC,6661715,0.0728
Thailand - Mobile - DTAC,6661716,0.0728
Thailand - Mobile - DTAC,6661717,0.0728
Thailand - Mobile - DTAC,6661718,0.0728
Thailand - Mobile - DTAC,6661719,0.0728
Thailand - Mobile - DTAC,6661720,0.0728
Thailand - Mobile - DTAC,6661721,0.0728
Thailand - Mobile - DTAC,6661723,0.0728
Thailand - Mobile - DTAC,6661724,0.0728
Thailand - Mobile - DTAC,6661725,0.0728
Thailand - Mobile - DTAC,6661726,0.0728
Thailand - Mobile - DTAC,6661727,0.0728
Thailand - Mobile - DTAC,6661728,0.0728
Thailand - Mobile - DTAC,6661729,0.0728
Thailand - Mobile - DTAC,6661730,0.0728
Thailand - Mobile - DTAC,6661731,0.0728
Thailand - Mobile - DTAC,6661732,0.0728
Thailand - Mobile - DTAC,6661734,0.0728
Thailand - Mobile - DTAC,6661735,0.0728
Thailand - Mobile - DTAC,6661736,0.0728
Thailand - Mobile - DTAC,6661737,0.0728
Thailand - Mobile - DTAC,6661738,0.0728
Thailand - Mobile - DTAC,6661739,0.0728
Thailand - Mobile - DTAC,6661740,0.0728
Thailand - Mobile - DTAC,6661741,0.0728
Thailand - Mobile - DTAC,6661742,0.0728
Thailand - Mobile - DTAC,6661743,0.0728
Thailand - Mobile - DTAC,6661745,0.0728
Thailand - Mobile - DTAC,6661746,0.0728
Thailand - Mobile - DTAC,6661747,0.0728
Thailand - Mobile - DTAC,6661748,0.0728
Thailand - Mobile - DTAC,6661749,0.0728
Thailand - Mobile - DTAC,6661750,0.0728
Thailand - Mobile - DTAC,6661751,0.0728
Thailand - Mobile - DTAC,6661752,0.0728
Thailand - Mobile - DTAC,6661753,0.0728
Thailand - Mobile - DTAC,6661754,0.0728
Thailand - Mobile - DTAC,6661756,0.0728
Thailand - Mobile - DTAC,6661757,0.0728
Thailand - Mobile - DTAC,6661758,0.0728
Thailand - Mobile - DTAC,6661759,0.0728
Thailand - Mobile - DTAC,6661760,0.0728
Thailand - Mobile - DTAC,6661761,0.0728
Thailand - Mobile - DTAC,6661762,0.0728
Thailand - Mobile - DTAC,6661763,0.0728
Thailand - Mobile - DTAC,6661764,0.0728
Thailand - Mobile - DTAC,6661765,0.0728
Thailand - Mobile - DTAC,6661767,0.0728
Thailand - Mobile - DTAC,6661768,0.0728
Thailand - Mobile - DTAC,6661769,0.0728
Thailand - Mobile - DTAC,6661770,0.0728
Thailand - Mobile - DTAC,6661771,0.0728
Thailand - Mobile - DTAC,6661772,0.0728
Thailand - Mobile - DTAC,6661773,0.0728
Thailand - Mobile - DTAC,6661774,0.0728
Thailand - Mobile - DTAC,6661775,0.0728
Thailand - Mobile - DTAC,6661776,0.0728
Thailand - Mobile - DTAC,6661778,0.0728
Thailand - Mobile - DTAC,6661779,0.0728
Thailand - Mobile - DTAC,6661780,0.0728
Thailand - Mobile - DTAC,6661781,0.0728
Thailand - Mobile - DTAC,6661782,0.0728
Thailand - Mobile - DTAC,6661783,0.0728
Thailand - Mobile - DTAC,6661784,0.0728
Thailand - Mobile - DTAC,6661785,0.0728
Thailand - Mobile - DTAC,6661786,0.0728
Thailand - Mobile - DTAC,6661787,0.0728
Thailand - Mobile - DTAC,6661789,0.0728
Thailand - Mobile - DTAC,6661790,0.0728
Thailand - Mobile - DTAC,6661791,0.0728
Thailand - Mobile - DTAC,6661792,0.0728
Thailand - Mobile - DTAC,6661793,0.0728
Thailand - Mobile - DTAC,6661794,0.0728
Thailand - Mobile - DTAC,6661795,0.0728
Thailand - Mobile - DTAC,6661796,0.0728
Thailand - Mobile - DTAC,6661797,0.0728
Thailand - Mobile - DTAC,6661798,0.0728
Thailand - Mobile - DTAC,6661801,0.0728
Thailand - Mobile - DTAC,6661802,0.0728
Thailand - Mobile - DTAC,6661803,0.0728
Thailand - Mobile - DTAC,6661804,0.0728
Thailand - Mobile - DTAC,6661805,0.0728
Thailand - Mobile - DTAC,6661806,0.0728
Thailand - Mobile - DTAC,6661807,0.0728
Thailand - Mobile - DTAC,6661808,0.0728
Thailand - Mobile - DTAC,6661809,0.0728
Thailand - Mobile - DTAC,6661810,0.0728
Thailand - Mobile - DTAC,6661812,0.0728
Thailand - Mobile - DTAC,6661813,0.0728
Thailand - Mobile - DTAC,6661814,0.0728
Thailand - Mobile - DTAC,6661815,0.0728
Thailand - Mobile - DTAC,6661816,0.0728
Thailand - Mobile - DTAC,6661817,0.0728
Thailand - Mobile - DTAC,6661818,0.0728
Thailand - Mobile - DTAC,6661819,0.0728
Thailand - Mobile - DTAC,6661820,0.0728
Thailand - Mobile - DTAC,6661821,0.0728
Thailand - Mobile - DTAC,6661823,0.0728
Thailand - Mobile - DTAC,6661824,0.0728
Thailand - Mobile - DTAC,6661825,0.0728
Thailand - Mobile - DTAC,6661826,0.0728
Thailand - Mobile - DTAC,6661827,0.0728
Thailand - Mobile - DTAC,6661828,0.0728
Thailand - Mobile - DTAC,6661829,0.0728
Thailand - Mobile - DTAC,6661830,0.0728
Thailand - Mobile - DTAC,6661831,0.0728
Thailand - Mobile - DTAC,6661832,0.0728
Thailand - Mobile - DTAC,6661834,0.0728
Thailand - Mobile - DTAC,6661835,0.0728
Thailand - Mobile - DTAC,6661836,0.0728
Thailand - Mobile - DTAC,6661837,0.0728
Thailand - Mobile - DTAC,6661838,0.0728
Thailand - Mobile - DTAC,6661839,0.0728
Thailand - Mobile - DTAC,6661840,0.0728
Thailand - Mobile - DTAC,6661841,0.0728
Thailand - Mobile - DTAC,6661842,0.0728
Thailand - Mobile - DTAC,6661843,0.0728
Thailand - Mobile - DTAC,6661845,0.0728
Thailand - Mobile - DTAC,6661846,0.0728
Thailand - Mobile - DTAC,6661847,0.0728
Thailand - Mobile - DTAC,6661848,0.0728
Thailand - Mobile - DTAC,6661849,0.0728
Thailand - Mobile - DTAC,6661850,0.0728
Thailand - Mobile - DTAC,6661851,0.0728
Thailand - Mobile - DTAC,6661852,0.0728
Thailand - Mobile - DTAC,6661853,0.0728
Thailand - Mobile - DTAC,6661854,0.0728
Thailand - Mobile - DTAC,6661856,0.0728
Thailand - Mobile - DTAC,6661857,0.0728
Thailand - Mobile - DTAC,6661858,0.0728
Thailand - Mobile - DTAC,6661859,0.0728
Thailand - Mobile - DTAC,6661860,0.0728
Thailand - Mobile - DTAC,6661861,0.0728
Thailand - Mobile - DTAC,6661862,0.0728
Thailand - Mobile - DTAC,6661863,0.0728
Thailand - Mobile - DTAC,6661864,0.0728
Thailand - Mobile - DTAC,6661865,0.0728
Thailand - Mobile - DTAC,6661867,0.0728
Thailand - Mobile - DTAC,6661868,0.0728
Thailand - Mobile - DTAC,6661869,0.0728
Thailand - Mobile - DTAC,6661870,0.0728
Thailand - Mobile - DTAC,6661871,0.0728
Thailand - Mobile - DTAC,6661872,0.0728
Thailand - Mobile - DTAC,6661873,0.0728
Thailand - Mobile - DTAC,6661874,0.0728
Thailand - Mobile - DTAC,6661875,0.0728
Thailand - Mobile - DTAC,6661876,0.0728
Thailand - Mobile - DTAC,6661878,0.0728
Thailand - Mobile - DTAC,6661879,0.0728
Thailand - Mobile - DTAC,6661880,0.0728
Thailand - Mobile - DTAC,6661881,0.0728
Thailand - Mobile - DTAC,6661882,0.0728
Thailand - Mobile - DTAC,6661883,0.0728
Thailand - Mobile - DTAC,6661884,0.0728
Thailand - Mobile - DTAC,6661885,0.0728
Thailand - Mobile - DTAC,6661886,0.0728
Thailand - Mobile - DTAC,6661887,0.0728
Thailand - Mobile - DTAC,6661889,0.0728
Thailand - Mobile - DTAC,6661890,0.0728
Thailand - Mobile - DTAC,6661891,0.0728
Thailand - Mobile - DTAC,6661892,0.0728
Thailand - Mobile - DTAC,6661893,0.0728
Thailand - Mobile - DTAC,6661894,0.0728
Thailand - Mobile - DTAC,6661895,0.0728
Thailand - Mobile - DTAC,6661896,0.0728
Thailand - Mobile - DTAC,6661897,0.0728
Thailand - Mobile - DTAC,6661898,0.0728
Thailand - Mobile - DTAC,6661901,0.0728
Thailand - Mobile - DTAC,6661902,0.0728
Thailand - Mobile - DTAC,6661903,0.0728
Thailand - Mobile - DTAC,6661904,0.0728
Thailand - Mobile - DTAC,6661905,0.0728
Thailand - Mobile - DTAC,6661906,0.0728
Thailand - Mobile - DTAC,6661907,0.0728
Thailand - Mobile - DTAC,6661908,0.0728
Thailand - Mobile - DTAC,6661909,0.0728
Thailand - Mobile - DTAC,6661910,0.0728
Thailand - Mobile - DTAC,6661912,0.0728
Thailand - Mobile - DTAC,6661913,0.0728
Thailand - Mobile - DTAC,6661914,0.0728
Thailand - Mobile - DTAC,6661915,0.0728
Thailand - Mobile - DTAC,6661916,0.0728
Thailand - Mobile - DTAC,6661917,0.0728
Thailand - Mobile - DTAC,6661918,0.0728
Thailand - Mobile - DTAC,6661919,0.0728
Thailand - Mobile - DTAC,6661920,0.0728
Thailand - Mobile - DTAC,6661921,0.0728
Thailand - Mobile - DTAC,6661923,0.0728
Thailand - Mobile - DTAC,6661924,0.0728
Thailand - Mobile - DTAC,6661925,0.0728
Thailand - Mobile - DTAC,6661926,0.0728
Thailand - Mobile - DTAC,6661927,0.0728
Thailand - Mobile - DTAC,6661928,0.0728
Thailand - Mobile - DTAC,6661929,0.0728
Thailand - Mobile - DTAC,6661930,0.0728
Thailand - Mobile - DTAC,6661931,0.0728
Thailand - Mobile - DTAC,6661932,0.0728
Thailand - Mobile - DTAC,6661934,0.0728
Thailand - Mobile - DTAC,6661935,0.0728
Thailand - Mobile - DTAC,6661936,0.0728
Thailand - Mobile - DTAC,6661937,0.0728
Thailand - Mobile - DTAC,6661938,0.0728
Thailand - Mobile - DTAC,6661939,0.0728
Thailand - Mobile - DTAC,6661940,0.0728
Thailand - Mobile - DTAC,6661941,0.0728
Thailand - Mobile - DTAC,6661942,0.0728
Thailand - Mobile - DTAC,6661943,0.0728
Thailand - Mobile - DTAC,6661945,0.0728
Thailand - Mobile - DTAC,6661946,0.0728
Thailand - Mobile - DTAC,6661947,0.0728
Thailand - Mobile - DTAC,6661948,0.0728
Thailand - Mobile - DTAC,6661949,0.0728
Thailand - Mobile - DTAC,6661950,0.0728
Thailand - Mobile - DTAC,6661951,0.0728
Thailand - Mobile - DTAC,6661952,0.0728
Thailand - Mobile - DTAC,6661953,0.0728
Thailand - Mobile - DTAC,6661954,0.0728
Thailand - Mobile - DTAC,6661956,0.0728
Thailand - Mobile - DTAC,6661957,0.0728
Thailand - Mobile - DTAC,6661958,0.0728
Thailand - Mobile - DTAC,6661959,0.0728
Thailand - Mobile - DTAC,6661960,0.0728
Thailand - Mobile - DTAC,6661961,0.0728
Thailand - Mobile - DTAC,6661962,0.0728
Thailand - Mobile - DTAC,6661963,0.0728
Thailand - Mobile - DTAC,6661964,0.0728
Thailand - Mobile - DTAC,6661965,0.0728
Thailand - Mobile - DTAC,6661967,0.0728
Thailand - Mobile - DTAC,6661968,0.0728
Thailand - Mobile - DTAC,6661969,0.0728
Thailand - Mobile - DTAC,6661970,0.0728
Thailand - Mobile - DTAC,6661971,0.0728
Thailand - Mobile - DTAC,6661972,0.0728
Thailand - Mobile - DTAC,6661973,0.0728
Thailand - Mobile - DTAC,6661974,0.0728
Thailand - Mobile - DTAC,6661975,0.0728
Thailand - Mobile - DTAC,6661976,0.0728
Thailand - Mobile - DTAC,6661978,0.0728
Thailand - Mobile - DTAC,6661979,0.0728
Thailand - Mobile - DTAC,6661980,0.0728
Thailand - Mobile - DTAC,6661981,0.0728
Thailand - Mobile - DTAC,6661982,0.0728
Thailand - Mobile - DTAC,6661983,0.0728
Thailand - Mobile - DTAC,6661984,0.0728
Thailand - Mobile - DTAC,6661985,0.0728
Thailand - Mobile - DTAC,6661986,0.0728
Thailand - Mobile - DTAC,6661987,0.0728
Thailand - Mobile - DTAC,6661989,0.0728
Thailand - Mobile - DTAC,6661990,0.0728
Thailand - Mobile - DTAC,6661991,0.0728
Thailand - Mobile - DTAC,6661992,0.0728
Thailand - Mobile - DTAC,6661993,0.0728
Thailand - Mobile - DTAC,6661994,0.0728
Thailand - Mobile - DTAC,6661995,0.0728
Thailand - Mobile - DTAC,6661996,0.0728
Thailand - Mobile - DTAC,6661997,0.0728
Thailand - Mobile - DTAC,6661998,0.0728
Thailand - Mobile - DTAC,6662001,0.0728
Thailand - Mobile - DTAC,6662002,0.0728
Thailand - Mobile - DTAC,6662003,0.0728
Thailand - Mobile - DTAC,6662004,0.0728
Thailand - Mobile - DTAC,6662005,0.0728
Thailand - Mobile - DTAC,6662006,0.0728
Thailand - Mobile - DTAC,6662007,0.0728
Thailand - Mobile - DTAC,6662008,0.0728
Thailand - Mobile - DTAC,6662009,0.0728
Thailand - Mobile - DTAC,6662010,0.0728
Thailand - Mobile - DTAC,6662012,0.0728
Thailand - Mobile - DTAC,6662013,0.0728
Thailand - Mobile - DTAC,6662014,0.0728
Thailand - Mobile - DTAC,6662015,0.0728
Thailand - Mobile - DTAC,6662016,0.0728
Thailand - Mobile - DTAC,6662017,0.0728
Thailand - Mobile - DTAC,6662018,0.0728
Thailand - Mobile - DTAC,6662019,0.0728
Thailand - Mobile - DTAC,6662020,0.0728
Thailand - Mobile - DTAC,6662021,0.0728
Thailand - Mobile - DTAC,6662023,0.0728
Thailand - Mobile - DTAC,6662024,0.0728
Thailand - Mobile - DTAC,6662025,0.0728
Thailand - Mobile - DTAC,6662026,0.0728
Thailand - Mobile - DTAC,6662027,0.0728
Thailand - Mobile - DTAC,6662028,0.0728
Thailand - Mobile - DTAC,6662029,0.0728
Thailand - Mobile - DTAC,6662030,0.0728
Thailand - Mobile - DTAC,6662031,0.0728
Thailand - Mobile - DTAC,6662032,0.0728
Thailand - Mobile - DTAC,6662034,0.0728
Thailand - Mobile - DTAC,6662035,0.0728
Thailand - Mobile - DTAC,6662036,0.0728
Thailand - Mobile - DTAC,6662037,0.0728
Thailand - Mobile - DTAC,6662038,0.0728
Thailand - Mobile - DTAC,6662039,0.0728
Thailand - Mobile - DTAC,6662040,0.0728
Thailand - Mobile - DTAC,6662041,0.0728
Thailand - Mobile - DTAC,6662042,0.0728
Thailand - Mobile - DTAC,6662043,0.0728
Thailand - Mobile - DTAC,6662045,0.0728
Thailand - Mobile - DTAC,6662046,0.0728
Thailand - Mobile - DTAC,6662047,0.0728
Thailand - Mobile - DTAC,6662048,0.0728
Thailand - Mobile - DTAC,6662049,0.0728
Thailand - Mobile - DTAC,6662050,0.0728
Thailand - Mobile - DTAC,6662051,0.0728
Thailand - Mobile - DTAC,6662052,0.0728
Thailand - Mobile - DTAC,6662053,0.0728
Thailand - Mobile - DTAC,6662054,0.0728
Thailand - Mobile - DTAC,6662056,0.0728
Thailand - Mobile - DTAC,6662057,0.0728
Thailand - Mobile - DTAC,6662058,0.0728
Thailand - Mobile - DTAC,6662059,0.0728
Thailand - Mobile - DTAC,6662060,0.0728
Thailand - Mobile - DTAC,6662061,0.0728
Thailand - Mobile - DTAC,6662062,0.0728
